pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
USDCHF,2026-03-12T22:00:00+00:00,2026-03-12T22:00:00+00:00,2026-03-13T07:00:00+00:00,Other,bullish,Minor BOS,50pct,0.78525,0.78449,0.78787,0.78828,3.447,3.987,tp2,0.78828,3.987,3.447,3.987,996.75,4.789,-0.789,9,9,9,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-12T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,22,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-13T04:00:00+00:00,,,Asia,bullish,Minor BOS,proximal,0.78554,0.78445,0.7875,0.78765,1.8,1.94,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-13T00:00:00+00:00,BOS,Minor,True,False,False,,,,,False,4,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-13T04:00:00+00:00,,,Asia,bullish,Minor BOS,50pct,0.7851,0.78445,0.7875,0.78765,3.692,3.923,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,4,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-13T00:00:00+00:00,BOS,Minor,True,False,False,,,,,False,4,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-18T07:00:00+00:00,2026-03-18T11:00:00+00:00,2026-03-18T12:00:00+00:00,London,bullish,Minor BOS,proximal,0.78541,0.7849,0.78634,0.78696,1.82,3.04,tp2,0.78696,3.039,1.82,3.04,759.75,5.412,-0.02,1,0,1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-18T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-18T07:00:00+00:00,,,London,bullish,Minor BOS,50pct,0.78525,0.7849,0.78634,0.78696,3.114,4.886,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-18T05:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-18T12:00:00+00:00,2026-03-18T12:00:00+00:00,2026-03-18T13:00:00+00:00,London,bullish,Minor BOS,proximal,0.7865,0.7852,0.78896,0.78909,1.89,1.99,tp2,0.78909,1.992,1.89,1.99,498.0,2.223,-0.677,1,1,1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-18T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-18T12:00:00+00:00,2026-03-18T12:00:00+00:00,2026-03-18T13:00:00+00:00,London,bullish,Minor BOS,50pct,0.78595,0.7852,0.78896,0.78909,4.013,4.187,tp2,0.78909,4.187,4.013,4.187,1046.75,4.587,-0.44,1,1,1,1,equilibrium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-18T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,12,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-20T06:00:00+00:00,2026-03-20T06:00:00+00:00,2026-03-20T08:00:00+00:00,Asia,bullish,Minor BOS,proximal,0.78905,0.78816,0.79055,0.79095,1.69,2.13,sl,0.78816,-1.0,-1.0,-1.0,-250.0,1.135,-1.079,2,-1,-1,6,premium,3.8,1.5,0.0,0.3,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-20T00:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-20T06:00:00+00:00,2026-03-20T07:00:00+00:00,2026-03-20T08:00:00+00:00,Asia,bullish,Minor BOS,50pct,0.7887,0.78816,0.79055,0.79095,3.426,4.167,sl,0.78816,-1.0,-1.0,-1.0,-250.0,2.518,-1.13,1,-1,-1,6,premium,3.8,1.5,0.0,0.3,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-20T00:00:00+00:00,BOS,Minor,False,False,False,,,,,False,6,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00,London,bullish,Minor BOS,proximal,0.79004,0.78853,0.79238,0.79244,1.55,1.59,sl,0.78853,-1.0,-1.0,-1.0,-250.0,0.709,-1.099,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-23T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00,London,bullish,Minor BOS,50pct,0.78939,0.78853,0.79238,0.79244,3.477,3.547,sl,0.78853,-1.0,-1.0,-1.0,-250.0,2.0,-1.174,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-23T07:00:00+00:00,BOS,Minor,False,False,False,,,,,False,8,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-24T13:00:00+00:00,2026-03-24T20:00:00+00:00,2026-03-24T20:00:00+00:00,NY,bullish,Minor BOS,proximal,0.78763,0.78619,0.79001,0.79006,1.65,1.69,tp2,0.79006,1.687,1.65,1.69,421.75,1.854,-0.389,0,0,0,4,premium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-24T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,13,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-24T13:00:00+00:00,2026-03-25T00:00:00+00:00,2026-03-25T06:00:00+00:00,NY,bullish,Minor BOS,50pct,0.78701,0.78619,0.79001,0.79006,3.659,3.72,tp2,0.79006,3.72,3.659,3.72,930.0,3.89,-0.061,6,5,6,4,equilibrium,4.7,1.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-24T09:00:00+00:00,BOS,Minor,True,False,False,,,,,False,13,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-24T17:00:00+00:00,2026-03-24T17:00:00+00:00,2026-03-24T19:00:00+00:00,NY,bullish,Minor BOS,proximal,0.79169,0.79028,0.79397,0.79561,1.62,2.78,sl,0.79028,-1.0,-1.0,-1.0,-250.0,0.553,-1.234,2,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-24T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-24T17:00:00+00:00,2026-03-24T17:00:00+00:00,2026-03-24T19:00:00+00:00,NY,bullish,Minor BOS,50pct,0.79109,0.79028,0.79397,0.79561,3.556,5.58,sl,0.79028,-1.0,-1.0,-1.0,-250.0,1.704,-1.407,2,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-24T16:00:00+00:00,BOS,Minor,False,False,False,,,,,False,17,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-24T19:00:00+00:00,2026-03-24T19:00:00+00:00,2026-03-24T19:00:00+00:00,NY,bullish,Minor BOS,proximal,0.79206,0.7901,0.79561,0.7958,1.81,1.91,sl,0.7901,-1.0,-1.0,-1.0,-250.0,0.0,-1.077,0,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-24T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-24T19:00:00+00:00,2026-03-24T19:00:00+00:00,2026-03-24T19:00:00+00:00,NY,bullish,Minor BOS,50pct,0.79118,0.7901,0.79561,0.7958,4.102,4.278,sl,0.7901,-1.0,-1.0,-1.0,-250.0,0.0,-1.139,0,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-24T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-25T13:00:00+00:00,2026-03-25T13:00:00+00:00,2026-03-25T16:00:00+00:00,NY,bullish,Minor BOS,proximal,0.78937,0.7883,0.7917,0.79228,2.18,2.72,tp2,0.79228,2.72,2.18,2.72,680.0,2.869,-0.224,3,0,3,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-25T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-25T13:00:00+00:00,,,NY,bullish,Minor BOS,50pct,0.78894,0.7883,0.7917,0.79228,4.313,5.219,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-25T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,13,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-25T15:00:00+00:00,2026-03-25T15:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,proximal,0.79208,0.78996,0.79561,0.7958,1.67,1.75,tp2,0.7958,1.755,1.67,1.75,438.75,1.816,-0.84,29,28,29,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-25T15:00:00+00:00,2026-03-25T15:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,50pct,0.79112,0.78996,0.79561,0.7958,3.871,4.034,tp2,0.7958,4.034,3.871,4.034,1008.5,4.147,-0.707,29,28,29,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,True,False,,,,,False,15,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-25T18:00:00+00:00,2026-03-25T18:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,proximal,0.79183,0.79038,0.79561,0.7958,2.61,2.74,tp2,0.7958,2.738,2.61,2.74,684.5,2.828,-0.848,26,25,26,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-25T17:00:00+00:00,BOS,Minor,False,True,False,,,,,False,18,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-25T18:00:00+00:00,2026-03-25T18:00:00+00:00,2026-03-26T20:00:00+00:00,NY,bullish,Minor BOS,50pct,0.7912,0.79038,0.79561,0.7958,5.378,5.61,tp2,0.7958,5.61,5.378,5.61,1402.5,5.768,-0.732,26,25,26,1,premium,4.5,1.5,1.0,0.0,1.5,0.5,"structure,sweep,freshness,killzone",False,h1_only,2026-03-25T17:00:00+00:00,BOS,Minor,False,True,False,,,,,False,18,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-26T11:00:00+00:00,2026-03-26T11:00:00+00:00,2026-03-26T20:00:00+00:00,London,bullish,Minor BOS,proximal,0.79282,0.79125,0.79561,0.7958,1.78,1.9,tp2,0.7958,1.898,1.78,1.9,474.5,1.981,-0.694,9,8,9,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-26T11:00:00+00:00,2026-03-26T11:00:00+00:00,2026-03-26T20:00:00+00:00,London,bullish,Minor BOS,50pct,0.79214,0.79125,0.79561,0.7958,3.899,4.112,tp2,0.7958,4.112,3.899,4.112,1028.0,4.258,-0.461,9,8,9,3,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,11,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-26T15:00:00+00:00,2026-03-26T15:00:00+00:00,2026-03-26T21:00:00+00:00,NY,bullish,Minor BOS,proximal,0.79366,0.79215,0.79593,0.798,1.5,2.87,sl,0.79366,0.0,1.5,0.0,0.0,1.503,-0.603,6,5,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-26T15:00:00+00:00,2026-03-26T15:00:00+00:00,2026-03-27T18:00:00+00:00,NY,bullish,Minor BOS,50pct,0.793,0.79215,0.79593,0.798,3.447,5.882,tp2,0.798,5.882,3.447,5.882,1470.5,6.729,-0.294,27,5,27,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-26T23:00:00+00:00,2026-03-26T23:00:00+00:00,2026-03-31T00:00:00+00:00,Other,bullish,Minor BOS,proximal,0.79547,0.79328,0.80008,0.8013,2.11,2.66,window_end,0.7988100051879883,1.525,2.11,1.525,381.25,2.662,-0.543,48,23,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-26T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-26T23:00:00+00:00,2026-03-26T23:00:00+00:00,2026-03-31T00:00:00+00:00,Other,bullish,Minor BOS,50pct,0.79447,0.79328,0.80008,0.8013,4.714,5.739,window_end,0.7988100051879883,3.647,4.714,3.647,911.75,5.739,-0.16,48,23,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-26T21:00:00+00:00,BOS,Minor,False,False,False,,,,,True,23,LONG,True,07:00-16:30 UTC
USDCHF,2026-03-27T07:00:00+00:00,2026-03-27T13:00:00+00:00,2026-03-29T23:00:00+00:00,London,bullish,Major BOS,proximal,0.7957,0.79492,0.798,0.80008,2.95,5.62,tp2,0.80008,5.615,2.95,5.62,1403.75,5.615,-0.615,9,5,9,3,premium,4.5,2.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-27T04:00:00+00:00,BOS,Major,False,False,False,,,,,False,7,LONG,False,07:00-16:30 UTC
USDCHF,2026-03-27T07:00:00+00:00,2026-03-27T14:00:00+00:00,2026-03-29T23:00:00+00:00,London,bullish,Major BOS,50pct,0.79541,0.79492,0.798,0.80008,5.286,9.531,tp2,0.80008,9.531,5.286,9.531,2382.75,9.531,-0.388,8,4,8,3,premium,4.5,2.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-27T04:00:00+00:00,BOS,Major,False,False,False,,,,,False,7,LONG,False,07:00-16:30 UTC
NAS100,2026-03-04T14:00:00+00:00,2026-03-04T14:00:00+00:00,2026-03-04T15:00:00+00:00,NY,bullish,Minor BOS,proximal,24895.0,24799.25,25040.0,25054.0,1.51,1.66,tp2,25054.0,1.661,1.51,1.66,415.25,2.648,-0.721,1,1,1,3,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-04T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2026-03-04T14:00:00+00:00,2026-03-04T14:00:00+00:00,2026-03-04T15:00:00+00:00,NY,bullish,Minor BOS,50pct,24848.12,24799.25,25040.0,25054.0,3.926,4.213,tp2,25054.0,4.213,3.926,4.213,1053.25,6.147,-0.453,1,1,1,3,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-04T11:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2026-03-04T21:00:00+00:00,2026-03-04T21:00:00+00:00,2026-03-04T21:00:00+00:00,Other,bullish,Minor BOS,proximal,25195.25,25111.5,25345.5,25346.5,1.79,1.81,sl,25111.5,-1.0,-1.0,-1.0,-250.0,0.0,-1.227,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-04T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,21,LONG,True,13:30-20:30 UTC
NAS100,2026-03-04T21:00:00+00:00,2026-03-04T21:00:00+00:00,2026-03-04T21:00:00+00:00,Other,bullish,Minor BOS,50pct,25154.38,25111.5,25345.5,25346.5,4.457,4.48,sl,25111.5,-1.0,-1.0,-1.0,-250.0,0.207,-1.443,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-04T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,21,LONG,True,13:30-20:30 UTC
NAS100,2026-03-09T14:00:00+00:00,2026-03-09T14:00:00+00:00,2026-03-09T14:00:00+00:00,NY,bullish,Minor BOS,proximal,24434.25,24338.0,24616.25,24650.25,1.89,2.24,sl,24338.0,-1.0,-1.0,-1.0,-250.0,1.571,-1.187,0,-1,-1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2026-03-09T14:00:00+00:00,2026-03-09T14:00:00+00:00,2026-03-09T14:00:00+00:00,NY,bullish,Minor BOS,50pct,24387.12,24338.0,24616.25,24650.25,4.665,5.357,sl,24338.0,-1.0,-1.0,-1.0,-250.0,4.039,-1.366,0,-1,-1,4,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T10:00:00+00:00,BOS,Minor,False,False,False,,,,,False,14,LONG,False,13:30-20:30 UTC
NAS100,2026-03-09T18:00:00+00:00,2026-03-09T18:00:00+00:00,2026-03-09T19:00:00+00:00,NY,bullish,Minor BOS,proximal,24712.25,24573.75,24926.25,24928.0,1.55,1.56,tp2,24928.0,1.558,1.55,1.56,389.5,2.496,-0.745,1,1,1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,False,13:30-20:30 UTC
NAS100,2026-03-09T18:00:00+00:00,2026-03-09T18:00:00+00:00,2026-03-09T19:00:00+00:00,NY,bullish,Minor BOS,50pct,24644.0,24573.75,24926.25,24928.0,4.018,4.043,tp2,24928.0,4.043,4.018,4.043,1010.75,5.893,-0.498,1,1,1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,False,False,False,,,,,False,18,LONG,False,13:30-20:30 UTC
NAS100,2026-03-09T22:00:00+00:00,2026-03-09T22:00:00+00:00,2026-03-09T22:00:00+00:00,Other,bullish,Minor BOS,proximal,25025.75,24905.5,25209.75,25210.5,1.53,1.54,sl,24905.5,-1.0,-1.0,-1.0,-250.0,0.0,-1.295,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-09T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,22,LONG,True,13:30-20:30 UTC
NAS100,2026-03-09T22:00:00+00:00,2026-03-09T22:00:00+00:00,2026-03-09T22:00:00+00:00,Other,bullish,Minor BOS,50pct,24966.62,24905.5,25209.75,25210.5,3.978,3.99,sl,24905.5,-1.0,-1.0,-1.0,-250.0,0.243,-1.581,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-09T20:00:00+00:00,BOS,Minor,False,False,False,,,,,True,22,LONG,True,13:30-20:30 UTC
NAS100,2026-03-10T07:00:00+00:00,2026-03-10T07:00:00+00:00,2026-03-10T08:00:00+00:00,London,bullish,Minor BOS,proximal,24963.0,24852.75,25139.5,25141.5,1.6,1.62,tp2,25141.5,1.619,1.6,1.62,404.75,1.701,-0.218,1,1,1,4,discount,3.6,1.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-10T03:00:00+00:00,BOS,Minor,True,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
NAS100,2026-03-10T07:00:00+00:00,2026-03-10T12:00:00+00:00,2026-03-10T14:00:00+00:00,London,bullish,Minor BOS,50pct,24908.88,24852.75,25139.5,25141.5,4.109,4.144,tp2,25141.5,4.144,4.109,4.144,1036.0,4.345,-0.301,2,2,2,4,discount,3.6,1.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-10T03:00:00+00:00,BOS,Minor,True,False,False,,,,,True,7,LONG,True,13:30-20:30 UTC
