pair,alert_ts,fill_ts,exit_ts,session,direction,event,entry_zone,entry,sl_initial,tp1,tp2,tp1_rr,tp2_rr,exit_reason,exit_price,r_realised,r_if_exit_tp1,r_if_exit_tp2,pnl_usd,mfe_r,mae_r,bars_to_exit,bars_to_tp1,bars_to_tp2,ob_age_h1_bars,pd_zone,score,structure_pts,sweep_pts,fvg_pts,freshness_pts,killzone_pts,confluences_present,sl_collision,model,ob_timestamp,bos_tag,bos_tier,fvg_present,sweep_present,news_blocked,news_event_title,news_event_currency,news_event_source,news_event_ts,ist_blocked,alert_utc_hour,bias,killzone_blocked,killzone_windows
NAS100,2026-03-16T15:00:00+00:00,2026-03-16T15:00:00+00:00,2026-03-16T19:00:00+00:00,NY,bullish,Minor BOS,proximal,24764.5,24608.75,24999.0,25004.0,1.51,1.54,tp2,25004.0,1.538,1.51,1.54,384.5,1.737,-0.751,4,4,4,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,13:30-20:30 UTC
NAS100,2026-03-16T15:00:00+00:00,2026-03-16T15:00:00+00:00,2026-03-16T19:00:00+00:00,NY,bullish,Minor BOS,50pct,24687.62,24608.75,24999.0,25004.0,3.948,4.011,tp2,25004.0,4.011,3.948,4.011,1002.75,4.404,-0.509,4,4,4,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-16T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,15,LONG,False,13:30-20:30 UTC
NAS100,2026-03-17T06:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,Asia,bullish,Minor BOS,proximal,24536.25,24476.0,24650.25,24660.5,1.89,2.06,window_end,24546.0,0.162,0.162,0.162,40.5,0.95,-0.51,0,-1,-1,20,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-16T09:00:00+00:00,BOS,Minor,True,False,False,,,,,True,6,LONG,True,13:30-20:30 UTC
NAS100,2026-03-17T06:00:00+00:00,2026-03-19T08:00:00+00:00,2026-03-19T08:00:00+00:00,Asia,bullish,Minor BOS,50pct,24507.12,24476.0,24650.25,24660.5,4.599,4.929,window_end,24546.0,1.249,1.249,1.249,312.25,2.776,-0.052,0,-1,-1,20,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-16T09:00:00+00:00,BOS,Minor,True,False,False,,,,,True,6,LONG,True,13:30-20:30 UTC
NAS100,2026-03-17T12:00:00+00:00,2026-03-17T12:00:00+00:00,2026-03-17T13:00:00+00:00,London,bullish,Minor BOS,proximal,24860.25,24810.5,24936.0,24954.0,1.52,1.88,tp2,24954.0,1.884,1.52,1.88,471.0,5.161,-0.955,1,0,1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-17T11:00:00+00:00,BOS,Minor,False,False,False,,,,,True,12,LONG,True,13:30-20:30 UTC
NAS100,2026-03-17T12:00:00+00:00,2026-03-17T12:00:00+00:00,2026-03-17T13:00:00+00:00,London,bullish,Minor BOS,50pct,24836.38,24810.5,24936.0,24954.0,3.849,4.545,tp2,24954.0,4.545,3.849,4.545,1136.25,10.843,-0.913,1,0,1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-17T11:00:00+00:00,BOS,Minor,False,False,False,,,,,True,12,LONG,True,13:30-20:30 UTC
NAS100,2026-03-18T04:00:00+00:00,2026-03-18T12:00:00+00:00,2026-03-18T12:00:00+00:00,Asia,bullish,Minor BOS,proximal,25028.25,24988.75,25098.75,25099.0,1.78,1.79,sl_collision,24988.75,-1.0,1.78,1.79,-250.0,2.297,-4.013,0,0,0,6,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",True,h1_only,2026-03-17T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,4,LONG,True,13:30-20:30 UTC
NAS100,2026-03-18T04:00:00+00:00,2026-03-18T12:00:00+00:00,2026-03-18T12:00:00+00:00,Asia,bullish,Minor BOS,50pct,25009.5,24988.75,25098.75,25099.0,4.301,4.313,sl_collision,24988.75,-1.0,4.301,4.313,-250.0,5.277,-6.735,0,0,0,6,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",True,h1_only,2026-03-17T22:00:00+00:00,BOS,Minor,True,False,False,,,,,True,4,LONG,True,13:30-20:30 UTC
NAS100,2026-03-18T08:00:00+00:00,2026-03-18T08:00:00+00:00,2026-03-18T08:00:00+00:00,London,bullish,Minor BOS,proximal,25188.75,25156.5,25250.0,25345.5,1.9,4.86,sl,25156.5,-1.0,-1.0,-1.0,-250.0,0.0,-1.093,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-18T07:00:00+00:00,BOS,Minor,False,False,False,,,,,True,8,LONG,True,13:30-20:30 UTC
NAS100,2026-03-18T08:00:00+00:00,2026-03-18T08:00:00+00:00,2026-03-18T08:00:00+00:00,London,bullish,Minor BOS,50pct,25173.62,25156.5,25250.0,25345.5,4.461,10.04,sl,25156.5,-1.0,-1.0,-1.0,-250.0,0.723,-1.175,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-18T07:00:00+00:00,BOS,Minor,False,False,False,,,,,True,8,LONG,True,13:30-20:30 UTC
NAS100,2026-03-23T12:00:00+00:00,,,London,bullish,Minor BOS,proximal,23971.5,23843.25,24242.5,24421.25,2.11,3.51,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T09:00:00+00:00,BOS,Minor,True,False,False,,,,,True,12,LONG,True,13:30-20:30 UTC
NAS100,2026-03-23T12:00:00+00:00,,,London,bullish,Minor BOS,50pct,23908.38,23843.25,24242.5,24421.25,5.13,7.875,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,3,discount,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-23T09:00:00+00:00,BOS,Minor,True,False,False,,,,,True,12,LONG,True,13:30-20:30 UTC
GOLD,2026-03-02T00:00:00+00:00,2026-03-02T16:00:00+00:00,2026-03-03T06:00:00+00:00,Asia,bullish,Minor BOS,proximal,5299.0,5247.4,5394.2,5409.7,1.84,2.15,sl,5299.0,0.0,1.84,0.0,0.0,1.845,-0.506,13,8,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-02-27T21:00:00+00:00,BOS,Minor,True,False,False,,,,,True,0,LONG,True,12:30-20:30 UTC
GOLD,2026-03-02T00:00:00+00:00,2026-03-02T16:00:00+00:00,2026-03-03T09:00:00+00:00,Asia,bullish,Minor BOS,50pct,5273.45,5247.4,5394.2,5409.7,4.635,5.23,sl,5273.45,0.0,4.635,0.0,0.0,4.635,-1.438,16,8,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-02-27T21:00:00+00:00,BOS,Minor,True,False,False,,,,,True,0,LONG,True,12:30-20:30 UTC
GOLD,2026-03-02T02:00:00+00:00,2026-03-02T02:00:00+00:00,2026-03-02T02:00:00+00:00,Asia,bullish,Minor BOS,proximal,5402.0,5353.4,5480.2,5581.3,1.61,3.69,sl,5353.4,-1.0,-1.0,-1.0,-250.0,0.0,-1.498,0,-1,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-02T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,True,12:30-20:30 UTC
GOLD,2026-03-02T02:00:00+00:00,2026-03-02T02:00:00+00:00,2026-03-02T02:00:00+00:00,Asia,bullish,Minor BOS,50pct,5377.95,5353.4,5480.2,5581.3,4.165,8.283,sl,5353.4,-1.0,-1.0,-1.0,-250.0,0.0,-1.986,0,-1,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-02T00:00:00+00:00,BOS,Minor,False,False,False,,,,,True,2,LONG,True,12:30-20:30 UTC
GOLD,2026-03-03T10:00:00+00:00,2026-03-03T11:00:00+00:00,2026-03-03T11:00:00+00:00,London,bullish,Minor BOS,proximal,5131.0,5080.4,5207.5,5210.1,1.51,1.56,tp2,5210.1,1.563,1.51,1.56,390.75,2.842,-0.98,0,0,0,150,premium,2.6,1.5,0.0,0.6,0.0,0.5,"structure,fvg,killzone",False,h1_only,2026-02-20T21:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,12:30-20:30 UTC
GOLD,2026-03-03T10:00:00+00:00,2026-03-03T11:00:00+00:00,2026-03-03T11:00:00+00:00,London,bullish,Minor BOS,50pct,5105.95,5080.4,5207.5,5210.1,3.975,4.076,tp2,5210.1,4.076,3.975,4.076,1019.0,6.609,-0.961,0,0,0,150,premium,2.6,1.5,0.0,0.6,0.0,0.5,"structure,fvg,killzone",False,h1_only,2026-02-20T21:00:00+00:00,BOS,Minor,True,False,False,,,,,False,10,LONG,True,12:30-20:30 UTC
GOLD,2026-03-09T19:00:00+00:00,,,NY,bullish,Minor BOS,proximal,5115.5,5097.2,5144.5,5147.6,1.58,1.75,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,True,False,False,,,,,True,19,LONG,False,12:30-20:30 UTC
GOLD,2026-03-09T19:00:00+00:00,,,NY,bullish,Minor BOS,50pct,5106.6,5097.2,5144.5,5147.6,4.032,4.362,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,2,premium,4.2,1.5,0.0,1.2,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-09T17:00:00+00:00,BOS,Minor,True,False,False,,,,,True,19,LONG,False,12:30-20:30 UTC
GOLD,2026-03-10T01:00:00+00:00,2026-03-10T01:00:00+00:00,2026-03-10T01:00:00+00:00,Asia,bullish,Minor BOS,proximal,5165.6,5145.1,5197.8,5198.8,1.57,1.62,sl,5145.1,-1.0,-1.0,-1.0,-250.0,1.444,-1.541,0,-1,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-09T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,True,12:30-20:30 UTC
GOLD,2026-03-10T01:00:00+00:00,2026-03-10T01:00:00+00:00,2026-03-10T01:00:00+00:00,Asia,bullish,Minor BOS,50pct,5155.6,5145.1,5197.8,5198.8,4.019,4.114,sl,5145.1,-1.0,-1.0,-1.0,-250.0,3.771,-2.057,0,-1,-1,2,premium,2.2,1.5,0.0,0.0,0.75,0.0,"structure,freshness",False,h1_only,2026-03-09T23:00:00+00:00,BOS,Minor,False,False,False,,,,,True,1,LONG,True,12:30-20:30 UTC
GOLD,2026-03-10T04:00:00+00:00,2026-03-10T04:00:00+00:00,2026-03-10T04:00:00+00:00,Asia,bullish,Minor BOS,proximal,5181.9,5162.5,5217.5,5218.2,1.84,1.87,sl,5162.5,-1.0,-1.0,-1.0,-250.0,0.0,-1.005,0,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-10T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,LONG,True,12:30-20:30 UTC
GOLD,2026-03-10T04:00:00+00:00,2026-03-10T04:00:00+00:00,2026-03-10T04:00:00+00:00,Asia,bullish,Minor BOS,50pct,5172.45,5162.5,5217.5,5218.2,4.528,4.598,sl,5162.5,-1.0,-1.0,-1.0,-250.0,0.286,-1.01,0,-1,-1,1,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-10T03:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,LONG,True,12:30-20:30 UTC
GOLD,2026-03-10T07:00:00+00:00,2026-03-11T22:00:00+00:00,2026-03-11T22:00:00+00:00,London,bullish,Minor BOS,proximal,5151.1,5134.3,5180.6,5182.0,1.76,1.84,tp2,5182.0,1.839,1.76,1.84,459.75,2.304,-0.958,0,0,0,7,premium,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-10T00:00:00+00:00,BOS,Minor,True,False,False,,,,,False,7,LONG,True,12:30-20:30 UTC
GOLD,2026-03-10T07:00:00+00:00,2026-03-11T22:00:00+00:00,2026-03-11T22:00:00+00:00,London,bullish,Minor BOS,50pct,5142.95,5134.3,5180.6,5182.0,4.353,4.514,tp2,5182.0,4.514,4.353,4.514,1128.5,5.416,-0.919,0,0,0,7,premium,4.1,1.5,0.0,0.6,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-10T00:00:00+00:00,BOS,Minor,True,False,False,,,,,False,7,LONG,True,12:30-20:30 UTC
GOLD,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,London,bullish,Minor BOS,proximal,5195.9,5180.9,5221.9,5230.0,1.73,2.27,sl,5180.9,-1.0,-1.0,-1.0,-250.0,0.02,-1.073,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-12T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,9,LONG,True,12:30-20:30 UTC
GOLD,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,2026-03-12T09:00:00+00:00,London,bullish,Minor BOS,50pct,5188.65,5180.9,5221.9,5230.0,4.29,5.335,sl,5180.9,-1.0,-1.0,-1.0,-250.0,0.974,-1.142,0,-1,-1,1,premium,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-12T08:00:00+00:00,BOS,Minor,False,False,False,,,,,False,9,LONG,True,12:30-20:30 UTC
GOLD,2026-03-17T04:00:00+00:00,2026-03-17T04:00:00+00:00,2026-03-17T06:00:00+00:00,Asia,bullish,Minor BOS,proximal,5034.1,5023.6,5063.0,5067.6,2.75,3.19,sl,5023.6,-1.0,-1.0,-1.0,-250.0,1.457,-2.39,2,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-17T02:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,LONG,True,12:30-20:30 UTC
GOLD,2026-03-17T04:00:00+00:00,2026-03-17T05:00:00+00:00,2026-03-17T06:00:00+00:00,Asia,bullish,Minor BOS,50pct,5029.1,5023.6,5063.0,5067.6,6.164,7.0,sl,5023.6,-1.0,-1.0,-1.0,-250.0,3.691,-3.655,1,-1,-1,2,premium,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-17T02:00:00+00:00,BOS,Minor,False,False,False,,,,,False,4,LONG,True,12:30-20:30 UTC
GOLD,2026-03-19T13:00:00+00:00,,,NY,bearish,Major CHoCH,proximal,4842.6,4863.9,4806.0,4805.0,1.72,1.77,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,11,premium,8.0,3.0,1.75,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-03-19T02:00:00+00:00,CHoCH,Major,True,True,False,,,,,False,13,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-19T13:00:00+00:00,,,NY,bearish,Major CHoCH,50pct,4853.0,4863.9,4806.0,4805.0,4.312,4.404,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,11,premium,8.0,3.0,1.75,1.2,1.5,0.5,"structure,sweep,fvg,freshness,killzone",False,h1_only,2026-03-19T02:00:00+00:00,CHoCH,Major,True,True,False,,,,,False,13,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-23T00:00:00+00:00,2026-03-24T23:00:00+00:00,2026-03-25T02:00:00+00:00,Asia,bearish,Major BOS,proximal,4554.0,4616.8,4444.7,4432.2,1.74,1.94,window_end,4581.89990234375,-0.444,-0.444,-0.444,-111.0,1.252,-0.748,3,-1,-1,7,discount,4.6,2.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-20T16:00:00+00:00,BOS,Major,True,False,False,,,,,True,0,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-23T00:00:00+00:00,2026-03-25T01:00:00+00:00,2026-03-25T02:00:00+00:00,Asia,bearish,Major BOS,50pct,4585.15,4616.8,4444.7,4432.2,4.438,4.833,window_end,4581.89990234375,0.103,0.103,0.103,25.75,1.006,-0.501,1,-1,-1,7,equilibrium,4.6,2.5,0.0,0.6,1.5,0.0,"structure,fvg,freshness",False,h1_only,2026-03-20T16:00:00+00:00,BOS,Major,True,False,False,,,,,True,0,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-25T11:00:00+00:00,,,London,bearish,Major BOS,proximal,4638.2,4676.5,4519.5,4505.0,3.1,3.48,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,69,premium,5.7,2.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-20T11:00:00+00:00,BOS,Major,True,False,False,,,,,False,11,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-25T11:00:00+00:00,,,London,bearish,Major BOS,50pct,4657.1,4676.5,4519.5,4505.0,7.093,7.84,never_filled,,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,-1,69,premium,5.7,2.5,0.0,1.2,1.5,0.5,"structure,fvg,freshness,killzone",False,h1_only,2026-03-20T11:00:00+00:00,BOS,Major,True,False,False,,,,,False,11,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-25T20:00:00+00:00,2026-03-25T20:00:00+00:00,2026-03-26T06:00:00+00:00,NY,bearish,Minor BOS,proximal,4531.2,4578.1,4444.7,4432.2,1.84,2.11,tp2,4432.2,2.111,1.84,2.11,527.75,2.539,-0.222,9,8,9,6,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,False,False,,,,,True,20,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-25T20:00:00+00:00,2026-03-27T15:00:00+00:00,2026-03-27T15:00:00+00:00,NY,bearish,Minor BOS,50pct,4554.4,4578.1,4444.7,4432.2,4.629,5.156,sl,4578.1,-1.0,-1.0,-1.0,-250.0,0.962,-1.304,0,-1,-1,6,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-25T14:00:00+00:00,BOS,Minor,False,False,False,,,,,True,20,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,Asia,bearish,Minor BOS,proximal,4508.0,4521.4,4484.3,4478.4,1.77,2.21,tp2,4478.4,2.209,1.77,2.21,552.25,5.455,-0.799,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,2026-03-26T05:00:00+00:00,Asia,bearish,Minor BOS,50pct,4514.45,4521.4,4484.3,4478.4,4.338,5.187,tp2,4478.4,5.187,4.338,5.187,1296.75,11.446,-0.612,0,0,0,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T04:00:00+00:00,BOS,Minor,False,False,False,,,,,False,5,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-26T07:00:00+00:00,2026-03-26T07:00:00+00:00,2026-03-26T07:00:00+00:00,London,bearish,Minor BOS,proximal,4412.1,4456.9,4322.0,4306.3,2.01,2.36,sl,4456.9,-1.0,-1.0,-1.0,-250.0,0.0,-1.08,0,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-26T07:00:00+00:00,2026-03-26T07:00:00+00:00,2026-03-26T07:00:00+00:00,London,bearish,Minor BOS,50pct,4434.25,4456.9,4322.0,4306.3,4.956,5.649,sl,4456.9,-1.0,-1.0,-1.0,-250.0,0.0,-1.159,0,-1,-1,1,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T06:00:00+00:00,BOS,Minor,False,False,False,,,,,False,7,SHORT,True,12:30-20:30 UTC
GOLD,2026-03-26T16:00:00+00:00,2026-03-26T16:00:00+00:00,2026-03-27T02:00:00+00:00,NY,bearish,Minor BOS,proximal,4433.7,4477.1,4350.4,4348.2,1.92,1.97,sl,4433.7,0.0,1.92,0.0,0.0,1.97,-0.12,9,4,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-26T16:00:00+00:00,2026-03-27T05:00:00+00:00,2026-03-27T07:00:00+00:00,NY,bearish,Minor BOS,50pct,4455.15,4477.1,4350.4,4348.2,4.772,4.872,sl,4477.1,-1.0,-1.0,-1.0,-250.0,0.932,-1.278,2,-1,-1,2,discount,3.5,1.5,0.0,0.0,1.5,0.5,"structure,freshness,killzone",False,h1_only,2026-03-26T14:00:00+00:00,BOS,Minor,False,False,False,,,,,False,16,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,NY,bearish,Minor BOS,proximal,4363.7,4395.0,4306.3,4100.0,1.83,8.42,sl,4395.0,-1.0,-1.0,-1.0,-250.0,0.233,-1.029,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,SHORT,False,12:30-20:30 UTC
GOLD,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,2026-03-26T19:00:00+00:00,NY,bearish,Minor BOS,50pct,4379.1,4395.0,4306.3,4100.0,4.579,17.553,sl,4395.0,-1.0,-1.0,-1.0,-250.0,1.428,-1.057,0,-1,-1,1,discount,3.0,1.5,0.0,0.0,1.5,0.0,"structure,freshness",False,h1_only,2026-03-26T18:00:00+00:00,BOS,Minor,False,False,False,,,,,True,19,SHORT,False,12:30-20:30 UTC
